,rsi,sma,ema
2023-07-10,47.5497,95.3026,95.6221
2023-07-11,51.6367,95.5139,95.7353
2023-07-12,53.2311,95.6843,95.8964
2023-07-13,46.9768,95.7649,95.7994
2023-07-14,38.0812,95.67,95.2783
2023-07-17,39.587,95.4808,94.8801
2023-07-18,38.532,95.2447,94.4792
2023-07-19,41.1042,94.9989,94.2167
2023-07-20,47.1899,94.785,94.2064
2023-07-21,48.7201,94.5665,94.2558
2023-07-24,53.6333,94.4403,94.4965
2023-07-25,54.0982,94.3604,94.7245
2023-07-26,52.0266,94.5015,94.8505
2023-07-27,53.1082,94.6484,94.9997
2023-07-28,48.6025,94.614,94.9761
2023-07-31,57.9859,94.6966,95.3295
2023-08-01,55.7784,94.705,95.5605
2023-08-02,51.2693,94.7538,95.5993
2023-08-03,56.4821,95.1556,95.855
2023-08-04,57.2888,95.5484,96.1131
2023-08-07,56.4623,95.9567,96.31
2023-08-08,58.0331,96.354,96.5451
2023-08-09,62.9973,96.754,96.9709
2023-08-10,64.3856,97.1591,97.4079
2023-08-11,68.2971,97.5694,97.9942
2023-08-14,68.4933,97.9751,98.5132
2023-08-15,56.5601,98.2339,98.6171
2023-08-16,50.4629,98.3519,98.4844
2023-08-17,56.2162,98.6869,98.6215
2023-08-18,60.1811,98.9292,98.9411
2023-08-21,55.7703,99.1246,99.0553
2023-08-22,53.8219,99.3665,99.0796
2023-08-23,50.8428,99.427,98.9844
2023-08-24,48.4127,99.4156,98.8039
2023-08-25,54.0323,99.5431,98.8801
2023-08-28,56.4777,99.6958,99.0575
2023-08-29,58.1886,99.7722,99.2908
2023-08-30,60.9127,99.8823,99.6239
2023-08-31,61.6915,99.9015,99.9506
2023-09-01,67.0113,100.0676,100.519
2023-09-05,67.0324,100.4197,101.0127
2023-09-06,69.1227,100.9555,101.5606
2023-09-07,66.527,101.3194,101.9669
2023-09-08,70.1101,101.6846,102.5222
2023-09-11,63.6961,102.042,102.826
2023-09-12,70.3947,102.6577,103.4969
2023-09-13,66.2441,103.2669,103.9498
2023-09-14,70.0157,104.0649,104.5969
2023-09-15,63.3463,104.619,104.935
2023-09-18,65.1906,105.1751,105.343
2023-09-19,64.0461,105.6682,105.6587
2023-09-20,60.6084,106.0301,105.8185
2023-09-21,55.0017,106.2642,105.7562
2023-09-22,55.4884,106.3573,105.7243
2023-09-25,58.9178,106.5344,105.8545
2023-09-26,59.388,106.659,105.9894
2023-09-27,67.7558,107.0688,106.5702
2023-09-28,64.9787,107.3219,106.9842
2023-09-29,58.3144,107.5462,107.1117
2023-10-02,52.349,107.4242,106.9835
2023-10-03,52.8814,107.3842,106.8968
2023-10-04,41.9526,106.9239,106.2918
2023-10-05,37.1586,106.4183,105.4601
2023-10-06,34.1145,105.7318,104.5166
2023-10-09,44.2489,105.3115,104.1579
2023-10-10,43.3489,104.9213,103.7895
2023-10-11,36.5952,104.379,102.9855
2023-10-12,36.5642,103.8236,102.2862
2023-10-13,45.0776,103.4066,102.0964
2023-10-16,45.2637,102.983,101.9416
2023-10-17,48.638,102.4053,101.9838
2023-10-18,52.0842,101.9777,102.2113
2023-10-19,52.239,101.6787,102.417
2023-10-20,47.6435,101.3804,102.3578
2023-10-23,44.1307,100.962,102.107
2023-10-24,41.9638,100.7581,101.7599
2023-10-25,42.5371,100.7319,101.4835
2023-10-26,40.4092,100.7601,101.1229
2023-10-27,36.3537,100.4079,100.5594
2023-10-30,37.4421,100.1083,100.1114
2023-10-31,37.3796,100.0663,99.7194
2023-11-01,36.9144,100.0119,99.3541
2023-11-02,48.3507,99.962,99.4621
2023-11-03,44.9846,99.8198,99.393
2023-11-06,40.612,99.4578,99.0993
2023-11-07,37.2253,98.8847,98.6416
2023-11-08,34.8145,98.2231,98.0882
2023-11-09,34.9208,97.6906,97.6123
2023-11-10,37.7996,97.3168,97.2966
2023-11-13,41.6357,97.0841,97.1563
2023-11-14,43.0243,96.8644,97.0837
2023-11-15,41.3407,96.668,96.943
2023-11-16,38.2689,96.5265,96.6728
2023-11-17,47.0896,96.5289,96.7475
2023-11-20,45.793,96.5028,96.7553
2023-11-21,45.6752,96.4878,96.7572
2023-11-22,44.2951,96.2155,96.7033
2023-11-24,46.4631,96.0675,96.7257
2023-11-27,44.4344,96.0044,96.6697
2023-11-28,44.2298,96.0461,96.6139
2023-11-29,39.1794,96.0685,96.3728
2023-11-30,41.0385,96.1155,96.2132
2023-12-01,42.2271,96.1272,96.1058
2023-12-04,40.2688,96.0303,95.9435
2023-12-05,34.1994,95.7756,95.5571
2023-12-06,30.8524,95.4745,95.0579
2023-12-07,29.2529,95.2072,94.5401
2023-12-08,35.1797,94.8492,94.2309
2023-12-11,35.54,94.5263,93.9715
2023-12-12,31.3337,94.1021,93.5528
2023-12-13,35.8636,93.7653,93.2974
2023-12-14,47.3089,93.5675,93.4046
2023-12-15,45.0935,93.365,93.4136
2023-12-18,47.9866,93.2161,93.5139
2023-12-19,52.7745,93.2591,93.7664
2023-12-20,46.8173,93.1618,93.7728
2023-12-21,48.4919,93.0785,93.8351
2023-12-22,49.1664,93.0441,93.9114
2023-12-26,50.0662,93.1566,94.0059
2023-12-27,48.1506,93.3253,94.0285
2023-12-28,42.7555,93.4424,93.8666
2023-12-29,42.031,93.4709,93.7003
2024-01-02,51.9657,93.6522,93.8501
2024-01-03,54.9689,93.9943,94.0862
2024-01-04,51.3506,94.2192,94.1796
2024-01-05,52.5102,94.2887,94.2989
2024-01-08,45.9974,94.29,94.191
2024-01-09,41.9058,94.159,93.9432
2024-01-10,38.9783,93.8745,93.6073
2024-01-11,38.9186,93.7025,93.3138
2024-01-12,44.7556,93.5847,93.2175
2024-01-16,37.8738,93.3054,92.8549
2024-01-17,36.0009,92.964,92.4529
2024-01-18,35.5214,92.6424,92.0823
2024-01-19,36.2831,92.428,91.7796
2024-01-22,35.8874,92.2189,91.5013
2024-01-23,41.6349,91.9245,91.3946
2024-01-24,49.2338,91.6849,91.511
2024-01-25,58.0411,91.6724,91.9243
2024-01-26,60.5741,91.6968,92.39
2024-01-29,60.9534,91.8431,92.8096
2024-01-30,65.6607,92.1858,93.3858
2024-01-31,56.8991,92.4585,93.6331
2024-02-01,55.264,92.7046,93.7956
2024-02-02,53.6052,92.8383,93.8846
2024-02-05,51.9266,93.0937,93.9098
2024-02-06,54.4847,93.4424,94.0181
2024-02-07,54.3512,93.801,94.1083
2024-02-08,60.44,94.2656,94.4026
2024-02-09,51.1952,94.5931,94.3859
2024-02-12,55.8257,94.9412,94.5444
2024-02-13,52.4567,95.1192,94.573
2024-02-14,50.5717,95.0963,94.5355
2024-02-15,59.6067,95.209,94.8633
2024-02-16,59.6067,95.313,95.1474
2024-02-20,55.6091,95.2378,95.2714
2024-02-21,61.5586,95.4378,95.6407
2024-02-22,61.1801,95.6596,95.9496
2024-02-23,57.3021,95.8478,96.1025
2024-02-26,58.5627,96.0911,96.2862
2024-02-27,57.5803,96.2734,96.418
2024-02-28,58.5669,96.4771,96.5684
2024-02-29,59.2705,96.5783,96.7236
2024-03-01,63.657,96.9133,97.0227
2024-03-04,56.3316,97.0568,97.0974
2024-03-05,60.5589,97.344,97.3218
2024-03-06,63.8829,97.74,97.6571
2024-03-07,65.5435,97.9831,98.0225
2024-03-08,68.1943,98.2937,98.4651
2024-03-11,69.7809,98.7125,98.9285
2024-03-12,65.9084,98.9443,99.2428
2024-03-13,69.1005,99.2628,99.6661
2024-03-14,73.4007,99.7725,100.2748
2024-03-15,72.2839,100.2413,100.7774
2024-03-18,74.4408,100.7937,101.3414
2024-03-19,75.9845,101.3794,101.9287
2024-03-20,75.364,101.9451,102.4252
2024-03-21,76.4017,102.4561,102.9179
2024-03-22,76.4017,103.0659,103.3449
2024-03-25,78.8038,103.6677,103.8595
2024-03-26,72.8806,104.1365,104.1984
2024-03-27,75.5916,104.6441,104.6391
2024-03-28,78.126,105.1691,105.1795
2024-04-01,79.4809,105.7014,105.7412
2024-04-02,82.9531,106.4334,106.5136
2024-04-03,82.9802,107.086,107.1855
2024-04-04,83.5707,107.637,107.8202
2024-04-05,85.6733,108.3116,108.576
2024-04-08,80.1812,108.8626,109.1288
2024-04-09,81.1795,109.4029,109.6864
2024-04-10,82.6989,110.0181,110.2968
2024-04-11,79.9064,110.5724,110.7747
2024-04-12,70.9682,111.0319,111.0119
2024-04-15,67.0438,111.3679,111.1314
2024-04-16,61.7663,111.6952,111.1115
2024-04-17,61.4505,111.9396,111.0869
2024-04-18,60.8366,112.0919,111.0517
2024-04-19,65.4347,112.2849,111.1909
2024-04-22,67.49,112.3704,111.3962
2024-04-23,68.8679,112.486,111.6328
2024-04-24,68.9283,112.5748,111.8403
2024-04-25,69.8106,112.5721,112.0551
2024-04-26,51.0285,112.3991,111.8211
2024-04-29,57.2092,112.2963,111.8277
2024-04-30,51.5009,112.0338,111.6627
2024-05-01,43.8048,111.6491,111.2403
2024-05-02,44.64,111.3732,110.9005
2024-05-03,43.8381,111.1274,110.5761
2024-05-06,47.0399,110.9979,110.3884
2024-05-07,44.9077,110.8336,110.1534
2024-05-08,44.8323,110.6753,109.9473
2024-05-09,54.3014,110.5791,110.0542
2024-05-10,52.276,110.4054,110.0869
2024-05-13,52.0581,110.1971,110.1091
2024-05-14,54.93,110.0348,110.2168
2024-05-15,58.3976,109.915,110.4246
2024-05-16,54.8517,109.9726,110.5154
2024-05-17,61.1801,110.0371,110.8165
2024-05-20,56.5057,110.1278,110.9556
2024-05-21,52.8309,110.3129,110.9731
2024-05-22,43.937,110.3244,110.6904
2024-05-23,38.183,110.2193,110.1978
2024-05-24,37.9385,110.0581,109.7595
2024-05-28,44.1044,110.0325,109.5607
2024-05-29,40.4112,109.9255,109.2338
2024-05-30,41.9436,109.6897,108.9957
2024-05-31,53.6123,109.7062,109.2004
2024-06-03,45.2042,109.5368,109.0246
2024-06-04,40.8354,109.2002,108.6485
2024-06-05,42.3523,108.8325,108.3791
2024-06-06,45.2097,108.57,108.2525
2024-06-07,41.9924,108.1061,107.9894
2024-06-10,43.1705,107.7297,107.8029
2024-06-11,40.7149,107.3473,107.5269
2024-06-12,37.5782,107.0409,107.1318
2024-06-13,35.4663,106.8073,106.6775
2024-06-14,33.3566,106.5171,106.167
2024-06-17,31.7181,106.0794,105.6302
2024-06-18,36.3009,105.7933,105.2932
2024-06-20,45.4274,105.6418,105.2978
2024-06-21,42.692,105.2042,105.1786
2024-06-24,52.9374,105.1772,105.4887
2024-06-25,53.8025,105.2917,105.7978
2024-06-26,53.9165,105.3785,106.0706
2024-06-27,55.3699,105.4412,106.3687
2024-06-28,56.0402,105.6007,106.6546
2024-07-01,55.3886,105.7273,106.8824
2024-07-02,52.2022,105.8626,106.9817
2024-07-03,54.3072,106.1205,107.1407
2024-07-05,48.7645,106.3447,107.1038
2024-07-08,44.5705,106.5514,106.9222
2024-07-09,40.6475,106.7251,106.609
2024-07-10,44.7839,106.8961,106.4608
2024-07-11,49.8882,106.9978,106.4994
2024-07-12,49.9631,107.1668,106.5354
2024-07-15,56.7211,107.2449,106.8105
2024-07-16,59.2565,107.3574,107.1532
2024-07-17,63.6743,107.5748,107.6512
2024-07-18,66.5096,107.8374,108.2287
2024-07-19,55.5255,107.9014,108.3861
2024-07-22,52.775,107.9222,108.4219
2024-07-23,46.9515,107.8704,108.2192
2024-07-24,51.8713,107.8872,108.2446
2024-07-25,58.1876,108.1606,108.5708
2024-07-26,57.8498,108.5073,108.8409
2024-07-29,53.7182,108.8548,108.9204
2024-07-30,59.0223,109.2756,109.2494
2024-07-31,60.0234,109.6351,109.5874
2024-08-01,54.4316,109.8829,109.6742
2024-08-02,54.1995,109.9953,109.7406
2024-08-05,47.6096,109.9098,109.533
2024-08-06,45.8732,109.6755,109.2764
2024-08-07,50.6986,109.4654,109.2451
2024-08-08,56.7376,109.588,109.4956
2024-08-09,59.0822,109.829,109.8335
2024-08-12,59.452,110.2054,110.1451
2024-08-13,55.3575,110.3973,110.2719
2024-08-14,58.3137,110.4996,110.5188
2024-08-15,60.2139,110.6578,110.8245
2024-08-16,58.0118,110.8609,111.0185
2024-08-19,59.0487,110.949,111.2323
2024-08-20,45.711,110.7407,110.9171
2024-08-21,43.7444,110.5933,110.5515
2024-08-22,46.7201,110.5104,110.3461
2024-08-23,51.6922,110.6774,110.3695
2024-08-26,58.2613,111.0545,110.7053
2024-08-27,54.6306,111.2525,110.8531
2024-08-28,51.1096,111.2231,110.8343
2024-08-29,55.4056,111.2382,111.0219
2024-08-30,54.7937,111.2304,111.1605
2024-09-03,47.4561,111.1317,110.9677
2024-09-04,43.8464,110.8639,110.6219
2024-09-05,41.6908,110.4865,110.2095
2024-09-06,40.4166,110.1112,109.7849
2024-09-09,48.0615,109.8723,109.7172
2024-09-10,38.6258,109.6172,109.1277
2024-09-11,36.5946,109.3369,108.4775
2024-09-12,41.1682,109.0993,108.1052
2024-09-13,40.9994,108.7484,107.7725
2024-09-16,45.6753,108.3344,107.6817
2024-09-17,49.7191,108.0969,107.7893
2024-09-18,50.7925,107.9652,107.9332
2024-09-19,54.5054,107.8207,108.2378
2024-09-20,52.3198,107.6395,108.4093
2024-09-23,57.5661,107.7678,108.8227
2024-09-24,56.5718,107.9707,109.1418
2024-09-25,49.7638,108.0793,109.1294
2024-09-26,44.7525,108.0901,108.8691
2024-09-27,52.6281,108.1451,109.0261
2024-09-30,55.7755,108.5795,109.3396
2024-10-01,61.1554,109.2724,109.9546
2024-10-02,63.9281,109.9707,110.689
2024-10-03,65.6865,110.7465,111.4598
2024-10-04,69.1268,111.569,112.4128
2024-10-07,69.9067,112.3285,113.3072
2024-10-08,59.8646,112.8348,113.6605
2024-10-09,59.9576,113.2481,113.973
2024-10-10,61.9517,113.7822,114.3768
2024-10-11,62.8437,114.2064,114.7864
2024-10-14,63.7586,114.6835,115.2009
2024-10-15,52.6731,115.0622,115.0875
2024-10-16,53.3983,115.5957,115.0286
2024-10-17,52.5314,115.9031,114.9382
2024-10-18,51.5431,116.0925,114.8169
2024-10-21,51.7444,116.1026,114.7205
2024-10-22,53.5835,116.047,114.7156
2024-10-23,52.1004,115.8902,114.6568
2024-10-24,49.755,115.5346,114.5198
2024-10-25,49.4028,115.1355,114.3883
2024-10-28,47.2764,114.9224,114.1996
2024-10-29,41.9387,114.596,113.8309
2024-10-30,40.1604,114.1582,113.4366
2024-10-31,40.5743,113.6947,113.1062
2024-11-01,35.2365,113.075,112.5881
2024-11-04,49.5356,112.9569,112.6027
2024-11-05,50.6576,112.8416,112.6597
2024-11-06,56.7001,112.8857,112.9675
2024-11-07,57.116,112.9631,113.2533
2024-11-08,56.9589,113.033,113.496
2024-11-11,54.3816,113.0173,113.6252
2024-11-12,53.8892,113.0228,113.7219
2024-11-13,57.7354,113.1504,113.9477
2024-11-14,58.0049,113.2902,114.1535
2024-11-15,52.3434,113.3845,114.1722
2024-11-18,56.04,113.6572,114.3161
2024-11-19,49.1433,113.855,114.2263
2024-11-20,55.126,114.1623,114.3643
2024-11-21,59.9586,114.7039,114.6895
2024-11-22,59.36,114.9876,114.9535
2024-11-25,52.0802,115.123,114.9498
2024-11-26,45.4796,114.9832,114.6912
2024-11-27,44.5374,114.8119,114.4274
2024-11-29,45.7096,114.6638,114.2372
2024-12-02,45.3313,114.5517,114.0582
2024-12-03,44.6796,114.4354,113.8801
2024-12-04,34.5934,114.0111,113.2928
2024-12-05,36.8575,113.6156,112.8477
2024-12-06,33.8076,113.2228,112.3073
2024-12-09,32.2178,112.7158,111.7534
2024-12-10,31.6673,112.308,111.244
2024-12-11,29.8747,111.7332,110.7067
2024-12-12,29.6338,111.0414,110.2283
2024-12-13,27.3099,110.2922,109.6885
2024-12-16,22.6781,109.5053,108.918
2024-12-17,21.9017,108.8238,108.1914
2024-12-18,19.426,108.0547,107.3587
2024-12-19,18.1607,107.2028,106.5207
2024-12-20,20.3704,106.383,105.8404
2024-12-23,23.0431,105.605,105.3058
2024-12-24,23.6846,105.0658,104.8552
2024-12-26,24.2963,104.4986,104.4762
2024-12-27,24.273,104.0135,104.1465
2024-12-30,22.5944,103.5249,103.7687
2024-12-31,34.8009,103.1759,103.6725
2025-01-02,33.9721,102.8605,103.556
2025-01-03,37.3698,102.5895,103.5252
2025-01-06,36.9234,102.3774,103.4832
2025-01-07,43.0863,102.3966,103.5758
2025-01-08,36.219,102.3227,103.4236
2025-01-10,34.934,102.3309,103.2418
2025-01-13,48.7426,102.5895,103.4356
2025-01-14,50.5112,102.853,103.6584
2025-01-15,57.1407,103.2095,104.0802
2025-01-16,56.2789,103.5461,104.4215
2025-01-17,59.722,103.945,104.8449
2025-01-21,55.7062,104.2865,105.1034
2025-01-22,47.8052,104.5444,105.0796
2025-01-23,50.2345,104.721,105.1382
2025-01-24,44.834,104.8134,104.9986
2025-01-27,50.6269,104.9714,105.0705
2025-01-28,43.6619,104.9919,104.8608
2025-01-29,46.0271,104.9865,104.7595
2025-01-30,49.3016,105.1671,104.7866
2025-01-31,41.122,105.187,104.4602
2025-02-03,42.1036,105.0364,104.2105
2025-02-04,51.6799,105.0528,104.3607
2025-02-05,51.4245,104.9413,104.4806
2025-02-06,46.9014,104.7436,104.3994
2025-02-07,48.4505,104.5089,104.3877
2025-02-10,54.8627,104.4747,104.6432
2025-02-11,56.8098,104.6211,104.9541
2025-02-12,46.5274,104.4972,104.7982
2025-02-13,48.8828,104.5292,104.7637
2025-02-14,49.2225,104.4654,104.7479
2025-02-18,54.8087,104.6786,104.9791
2025-02-19,55.2551,104.8598,105.2002
2025-02-20,59.799,105.0967,105.6109
2025-02-21,55.1512,105.4307,105.798
2025-02-24,56.7539,105.7869,106.0349
2025-02-25,51.4923,105.8404,106.0417
2025-02-26,50.6065,105.8808,106.0128
2025-02-27,52.8393,106.068,106.0767
2025-02-28,56.4639,106.3052,106.2841
2025-03-03,45.1564,106.1535,106.0038
2025-03-04,44.5641,105.9388,105.7324
2025-03-05,39.2694,105.8069,105.2265
2025-03-06,46.3901,105.7717,105.0691
2025-03-07,50.4113,105.8255,105.1132
2025-03-10,57.2659,105.9402,105.5097
2025-03-11,50.1731,105.8614,105.513
2025-03-12,50.0972,105.6633,105.5121
2025-03-13,48.8757,105.5238,105.4519
2025-03-14,56.8343,105.5673,105.8162
2025-03-17,60.6346,105.8456,106.3716
2025-03-18,60.2659,106.1342,106.8376
2025-03-19,63.7652,106.4975,107.4695
2025-03-20,64.6923,106.813,108.0804
2025-03-21,63.2692,107.3475,108.5582
2025-03-24,63.9104,107.9179,109.011
2025-03-25,65.6128,108.6879,109.5053
2025-03-26,68.9654,109.4234,110.1502
2025-03-27,67.3655,110.0359,110.6602
2025-03-28,66.6643,110.4454,111.0815
2025-03-31,69.2496,111.1201,111.6014
2025-04-01,69.4833,111.8044,112.0661
2025-04-02,67.6221,112.495,112.4211
2025-04-03,45.4915,112.5316,111.9245
2025-04-04,31.2241,111.8811,110.4512
2025-04-07,29.4999,111.1422,108.9939
2025-04-08,27.0102,110.1312,107.4512
2025-04-09,39.7117,109.4337,106.7625
2025-04-10,32.5853,108.3585,105.409
2025-04-11,39.0289,107.4843,104.6498
2025-04-14,39.5138,106.5727,104.024
2025-04-15,39.1251,105.5251,103.4443
2025-04-16,41.4562,104.5791,103.0824
2025-04-17,46.937,103.8326,103.1206
2025-04-21,44.3647,102.8948,102.9514
2025-04-22,49.9185,102.1531,103.185
2025-04-23,48.2822,101.3728,103.2675
2025-04-24,50.6428,101.1104,103.5015
2025-04-25,50.5246,101.4025,103.6966
2025-04-28,50.6487,101.7954,103.8734
2025-04-29,50.0403,102.3195,103.9918
2025-04-30,44.2526,102.3078,103.7425
2025-05-01,44.6315,102.7118,103.5457
2025-05-02,45.7695,102.9238,103.4307
2025-05-05,39.7534,102.9155,102.952
2025-05-06,43.6596,103.0267,102.7227
2025-05-07,43.449,103.0557,102.5112
2025-05-08,47.4371,102.997,102.516
2025-05-09,50.6221,103.1323,102.68
2025-05-12,55.0029,103.1917,103.0607
2025-05-13,55.6894,103.3361,103.4292
2025-05-14,52.8526,103.3257,103.6223
2025-05-15,55.5639,103.3948,103.9302
2025-05-16,54.3487,103.4325,104.1462
2025-05-19,49.2342,103.369,104.1098
2025-05-20,45.1873,103.3881,103.8804
2025-05-21,42.0297,103.307,103.5139
2025-05-22,40.4035,103.1481,103.1064
2025-05-23,40.6186,103.1964,102.7611
2025-05-27,42.4461,103.1794,102.5256
2025-05-28,38.7505,103.071,102.138
2025-05-29,41.0251,102.9023,101.8776
2025-05-30,39.9507,102.6207,101.6012
2025-06-02,43.04,102.2637,101.4592
2025-06-03,46.0301,101.9382,101.4337
2025-06-04,41.3544,101.5758,101.2164
2025-06-05,39.9838,101.1054,100.967
2025-06-06,49.3657,100.8323,101.0683
2025-06-09,51.6984,100.7277,101.2471
2025-06-10,58.3419,100.8859,101.6947
2025-06-11,63.3804,101.2797,102.3545
2025-06-12,64.3145,101.7507,102.981
2025-06-13,69.1385,102.3842,103.8349
2025-06-16,69.8008,103.0086,104.6217
2025-06-17,72.4854,103.8371,105.5013
2025-06-18,68.9669,104.5688,106.1583
2025-06-20,71.7225,105.4329,106.9241
2025-06-23,60.4003,106.0385,107.2028
2025-06-24,50.5325,106.3549,107.002
2025-06-25,50.6092,106.7779,106.8319
2025-06-26,54.6931,107.3465,106.8952
2025-06-27,52.9188,107.7026,106.8708
2025-06-30,48.5273,107.8998,106.644
2025-07-01,52.404,108.0406,106.6348
2025-07-02,56.8074,108.1618,106.8623
2025-07-03,59.3788,108.334,107.2091
2025-07-07,55.9772,108.2636,107.3678
2025-07-08,62.5123,108.3828,107.906
2025-07-09,61.272,108.3688,108.3217
2025-07-10,63.5299,108.4901,108.829
2025-07-11,64.5157,108.5409,109.3337
2025-07-14,59.3023,108.6929,109.5746
2025-07-15,56.0403,109.0113,109.6521
2025-07-16,53.891,109.2803,109.6308
2025-07-17,52.0876,109.3967,109.5381
2025-07-18,41.8059,109.2845,108.9518
2025-07-21,42.6829,109.3019,108.4802
2025-07-22,44.2659,109.2531,108.1351
2025-07-23,48.6023,109.1751,108.0168
2025-07-24,51.1356,109.0768,108.0262
2025-07-25,49.9337,109.0273,107.9836
2025-07-28,53.0995,108.8357,108.082
2025-07-29,57.1406,108.7716,108.3546
2025-07-30,53.7465,108.5605,108.4633
2025-07-31,52.8496,108.2963,108.5238
2025-08-01,46.4309,107.9981,108.316
2025-08-04,40.4291,107.612,107.8406
2025-08-05,40.1093,107.2643,107.4117
2025-08-06,38.2785,106.9054,106.945
2025-08-07,36.8875,106.7786,106.4677
2025-08-08,40.4262,106.6915,106.1647
2025-08-11,37.8201,106.5026,105.7758
2025-08-12,39.1271,106.2378,105.4778
2025-08-13,45.2051,106.0155,105.4108
2025-08-14,44.4892,105.8051,105.3241
2025-08-15,44.9162,105.5291,105.262
2025-08-18,45.9556,105.169,105.2383
2025-08-19,49.1033,104.9264,105.3097
2025-08-20,53.7077,104.78,105.5173
2025-08-21,56.3872,104.8222,105.7891
2025-08-22,63.1197,105.1667,106.2939
2025-08-25,64.446,105.5527,106.7917
2025-08-26,63.1175,105.972,107.1903
2025-08-27,66.829,106.5189,107.7012
2025-08-28,68.4567,107.0488,108.2228
2025-08-29,70.8686,107.7123,108.7982
2025-09-02,71.8548,108.3832,109.3494
2025-09-03,57.3286,108.756,109.4622
2025-09-04,58.9056,109.1786,109.6242
2025-09-05,46.8445,109.3714,109.3485
2025-09-08,49.0422,109.5915,109.1909
2025-09-09,51.8107,109.8187,109.1593
2025-09-10,57.5537,110.0979,109.3749
2025-09-11,56.1513,110.3026,109.5144
2025-09-12,56.2151,110.3645,109.638
2025-09-15,56.8576,110.4074,109.77
2025-09-16,63.8612,110.6317,110.1903
2025-09-17,65.4428,110.8104,110.6347
2025-09-18,59.2199,110.8512,110.8413
2025-09-19,54.652,110.7478,110.8746
2025-09-22,51.5649,110.56,110.7984
2025-09-23,57.7634,110.7035,110.9858
2025-09-24,59.5264,110.8554,111.2283
2025-09-25,62.3817,111.3027,111.5736
2025-09-26,66.4192,111.8211,112.087
2025-09-29,54.7683,112.0722,112.138
2025-09-30,50.1282,112.0898,111.9892
2025-10-01,47.8701,112.0792,111.7605
2025-10-02,45.8227,112.018,111.4703
2025-10-03,52.0397,112.082,111.4775
2025-10-06,54.7103,112.0483,111.6072
2025-10-07,54.883,111.9758,111.7274
2025-10-08,53.9961,111.9822,111.8001
2025-10-09,49.9737,111.9885,111.7174
2025-10-10,43.1717,111.8978,111.3595
2025-10-13,48.4097,111.7775,111.2475
2025-10-14,48.5787,111.6178,111.1571
2025-10-15,46.3545,111.3379,110.9894
2025-10-16,43.3084,110.8751,110.7167
2025-10-17,49.2344,110.7358,110.6905
2025-10-20,50.8258,110.7323,110.7281
2025-10-21,50.8619,110.783,110.7621
2025-10-22,57.565,111.0235,111.0541
2025-10-23,61.1858,111.2148,111.4739
2025-10-24,58.6808,111.2985,111.7603
2025-10-27,60.312,111.4167,112.0806
2025-10-28,56.3483,111.4877,112.2388
2025-10-29,60.6898,111.7367,112.5624
2025-10-30,53.5772,112.0152,112.6117
2025-10-31,52.3386,112.1643,112.6111
2025-11-03,50.0721,112.2677,112.5319
2025-11-04,51.5045,112.4457,112.5131
2025-11-05,49.6477,112.6595,112.4364
2025-11-06,52.9069,112.8184,112.4776
2025-11-07,61.7512,113.1363,112.8704
2025-11-10,64.3984,113.5239,113.3421
2025-11-11,68.1067,113.8805,113.9557
2025-11-12,60.8441,114.031,114.2696
2025-11-13,62.5786,114.2701,114.6296
2025-11-14,66.2547,114.5782,115.1425
2025-11-17,59.5663,114.836,115.3737
2025-11-18,62.9442,115.0898,115.753
2025-11-19,56.6064,115.3481,115.8591
2025-11-20,55.4259,115.6063,115.9075
2025-11-21,55.6071,115.9109,115.9573
2025-11-24,51.4392,116.11,115.8535
2025-11-25,46.502,116.238,115.5702
2025-11-26,47.469,116.3266,115.3591
2025-11-28,51.6331,116.3056,115.3284
2025-12-01,54.0547,116.2646,115.3959
2025-12-02,49.3683,116.0252,115.2888
2025-12-03,57.1192,116.0742,115.5164
2025-12-04,54.6616,116.0293,115.6263
2025-12-05,52.452,115.8342,115.6421
2025-12-08,50.4042,115.7136,115.5817
2025-12-09,57.6262,115.6583,115.8299
2025-12-10,61.0935,115.8137,116.2158
2025-12-11,61.0935,115.9924,116.5503
2025-12-12,58.0203,116.1159,116.7448
2025-12-15,53.7349,116.2429,116.7731
2025-12-16,43.6469,116.2549,116.3896
2025-12-17,52.2108,116.4422,116.4189
2025-12-18,49.6228,116.4862,116.329
2025-12-19,50.0822,116.4904,116.271
2025-12-22,54.4378,116.6869,116.414
2025-12-23,57.8805,116.8019,116.7062
2025-12-24,57.1482,116.9494,116.9329
2025-12-26,56.7231,117.1317,117.1148
2025-12-29,60.779,117.4545,117.4605
